RecordID,CheckupDate,Weight,HealthStatus,AnimalID
9837,2024-01-26,419.18,Sick,9837
9838,2025-05-03,275.78,Under Observation,9838
9839,2024-01-27,285.71,Recovering,9839
9840,2024-06-11,300.36,Sick,9840
9841,2023-05-06,76.89,Sick,9841
9842,2026-02-13,191.46,Critical,9842
9843,2017-10-30,480.47,Recovering,9843
9844,2024-06-11,401.17,Critical,9844
9845,2019-03-08,178.79,Under Observation,9845
9846,2023-12-19,215.06,Critical,9846
9847,2022-08-18,251.16,Under Observation,9847
9848,2021-03-14,200.21,Sick,9848
9849,2024-07-04,258.41,Healthy,9849
9850,2023-05-10,155.15,Recovering,9850
9851,2024-09-16,242.9,Critical,9851
9852,2022-06-25,384.72,Under Observation,9852
9853,2022-08-18,230.58,Critical,9853
9854,2011-12-27,13.85,Recovering,9854
9855,2022-10-22,221.4,Critical,9855
9856,2025-01-13,163.3,Critical,9856
9857,2021-09-10,171.63,Recovering,9857
9858,2024-07-13,400.26,Sick,9858
9859,2016-02-08,248.53,Sick,9859
9860,2020-02-15,423.18,Sick,9860
9861,2024-04-07,425.02,Sick,9861
9862,2020-11-30,82.8,Healthy,9862
9863,2026-03-21,290.55,Healthy,9863
9864,2022-08-30,408.34,Healthy,9864
9865,2025-02-19,71.95,Healthy,9865
9866,2019-03-23,99.71,Under Observation,9866
9867,2021-12-10,74.57,Critical,9867
9868,2024-09-04,434.62,Healthy,9868
9869,2025-03-02,230.71,Healthy,9869
9870,2026-03-21,246.34,Recovering,9870
9871,2025-08-03,294.16,Recovering,9871
9872,2021-03-13,447.13,Healthy,9872
9873,2024-02-06,462.25,Sick,9873
9874,2021-10-30,23.42,Critical,9874
9875,2021-12-23,301.91,Under Observation,9875
9876,2025-10-04,483.45,Recovering,9876
9877,2015-07-08,335.28,Recovering,9877
9878,2021-03-22,413.66,Critical,9878
9879,2024-08-29,378.56,Under Observation,9879
9880,2019-07-01,179.21,Critical,9880
9881,2025-10-13,450.52,Sick,9881
9882,2019-02-13,499.17,Under Observation,9882
9883,2024-10-09,298.07,Recovering,9883
9884,2013-07-26,20.84,Sick,9884
9885,2025-11-08,128.09,Healthy,9885
9886,2020-03-19,45.35,Critical,9886
9887,2025-03-30,217.81,Healthy,9887
9888,2019-10-03,336.99,Under Observation,9888
9889,2025-12-01,99.57,Recovering,9889
9890,2021-05-06,168.12,Recovering,9890
9891,2025-02-09,80.46,Recovering,9891
9892,2024-08-06,265.1,Healthy,9892
9893,2023-07-06,240.14,Healthy,9893
9894,2022-04-03,374.83,Healthy,9894
9895,2023-12-05,483.55,Sick,9895
9896,2022-10-13,317.65,Critical,9896
9897,2025-09-22,358.24,Healthy,9897
9898,2025-07-02,63.92,Recovering,9898
9899,2024-10-29,285.29,Under Observation,9899
9900,2012-06-27,497.24,Under Observation,9900
9901,2023-07-10,194.92,Critical,9901
9902,2024-12-27,219.37,Critical,9902
9903,2024-10-12,75.86,Sick,9903
9904,2021-11-15,470.56,Healthy,9904
9905,2018-04-05,192.86,Critical,9905
9906,2019-11-04,56.21,Under Observation,9906
9907,2022-12-17,84.63,Healthy,9907
9908,2022-11-07,353.89,Sick,9908
9909,2025-07-04,219.32,Recovering,9909
9910,2024-10-03,37.27,Sick,9910
9911,2026-01-02,456.64,Sick,9911
9912,2025-11-27,37.73,Sick,9912
9913,2023-09-14,69.47,Critical,9913
9914,2023-10-18,403.39,Recovering,9914
9915,2025-12-16,92.73,Healthy,9915
9916,2016-03-20,119.12,Recovering,9916
9917,2024-02-28,303.56,Critical,9917
9918,2024-12-18,265.76,Under Observation,9918
9919,2022-08-29,347.72,Recovering,9919
9920,2020-08-31,18.62,Sick,9920
9921,2024-05-07,125.36,Sick,9921
9922,2025-10-26,158.01,Under Observation,9922
9923,2025-12-03,82.29,Under Observation,9923
9924,2024-12-05,269.27,Sick,9924
9925,2022-02-25,315.35,Sick,9925
9926,2019-10-29,315.29,Recovering,9926
9927,2020-11-29,64.98,Healthy,9927
9928,2022-02-13,119.37,Sick,9928
9929,2016-05-14,94.75,Critical,9929
9930,2025-05-26,311.0,Recovering,9930
9931,2018-09-14,94.68,Sick,9931
9932,2022-01-03,51.54,Critical,9932
9933,2019-10-02,427.45,Sick,9933
9934,2025-08-02,228.41,Recovering,9934
9935,2025-11-17,136.65,Recovering,9935
9936,2025-08-26,251.21,Sick,9936
9937,2024-04-14,206.71,Recovering,9937
9938,2019-03-27,492.61,Healthy,9938
9939,2017-08-06,184.46,Recovering,9939
9940,2026-01-25,413.83,Recovering,9940
9941,2022-03-09,35.11,Under Observation,9941
9942,2016-07-02,469.0,Critical,9942
9943,2023-05-30,95.4,Healthy,9943
9944,2023-02-18,469.54,Critical,9944
9945,2021-07-02,347.13,Sick,9945
9946,2017-10-16,389.54,Under Observation,9946
9947,2021-08-02,217.44,Sick,9947
9948,2024-09-25,80.09,Under Observation,9948
9949,2023-12-21,383.27,Under Observation,9949
9950,2022-05-07,196.0,Recovering,9950
9951,2017-05-09,434.19,Healthy,9951
9952,2016-04-18,400.62,Sick,9952
9953,2024-04-16,446.31,Healthy,9953
9954,2024-03-27,444.57,Recovering,9954
9955,2014-09-24,291.95,Sick,9955
9956,2024-12-06,62.38,Sick,9956
9957,2021-10-12,152.32,Sick,9957
9958,2021-04-27,96.93,Critical,9958
9959,2021-03-03,403.87,Under Observation,9959
9960,2026-03-12,355.43,Recovering,9960
9961,2022-07-30,81.89,Sick,9961
9962,2019-01-16,184.68,Sick,9962
9963,2024-12-26,188.64,Under Observation,9963
9964,2024-02-23,93.92,Healthy,9964
9965,2023-07-28,438.33,Under Observation,9965
9966,2025-04-09,450.95,Under Observation,9966
9967,2018-03-25,293.92,Recovering,9967
9968,2025-09-18,159.11,Healthy,9968
9969,2018-09-21,394.56,Recovering,9969
9970,2018-11-20,422.01,Recovering,9970
9971,2025-11-15,446.63,Recovering,9971
9972,2024-10-09,366.53,Under Observation,9972
9973,2022-09-18,337.29,Under Observation,9973
9974,2024-09-22,56.71,Healthy,9974
9975,2024-01-23,435.87,Critical,9975
9976,2016-05-13,426.1,Sick,9976
9977,2019-10-27,79.82,Under Observation,9977
9978,2024-10-24,352.07,Sick,9978
9979,2019-09-04,175.27,Sick,9979
9980,2023-11-06,379.41,Sick,9980
9981,2022-01-11,325.67,Healthy,9981
9982,2020-11-04,454.64,Healthy,9982
9983,2018-05-21,459.91,Sick,9983
9984,2024-02-05,359.26,Critical,9984
9985,2023-08-25,113.65,Healthy,9985
9986,2021-11-13,351.02,Under Observation,9986
9987,2015-10-03,379.68,Healthy,9987
9988,2021-12-20,270.75,Sick,9988
9989,2022-04-26,281.75,Recovering,9989
9990,2025-05-29,217.02,Under Observation,9990
9991,2014-06-18,39.53,Healthy,9991
9992,2023-10-23,396.59,Healthy,9992
9993,2022-06-15,460.98,Healthy,9993
9994,2025-05-07,283.85,Under Observation,9994
9995,2024-03-13,152.2,Sick,9995
9996,2018-09-20,430.2,Critical,9996
9997,2023-01-10,284.5,Under Observation,9997
9998,2023-08-06,191.99,Healthy,9998
9999,2019-01-05,115.34,Under Observation,9999
10000,2022-03-30,130.57,Critical,10000
10001,2015-10-29,281.38,Critical,10001
10002,2019-04-11,227.32,Sick,10002
10003,2022-08-19,262.06,Recovering,10003
10004,2019-06-02,331.5,Healthy,10004
10005,2020-09-29,69.85,Sick,10005
10006,2024-09-07,110.34,Recovering,10006
10007,2025-11-09,142.57,Healthy,10007
10008,2025-04-29,429.06,Recovering,10008
10009,2021-09-16,253.01,Sick,10009
10010,2024-05-29,337.74,Recovering,10010
10011,2025-10-23,142.6,Healthy,10011
10012,2017-07-06,339.18,Healthy,10012
10013,2016-01-31,460.18,Recovering,10013
10014,2023-12-29,178.26,Healthy,10014
10015,2024-06-18,201.89,Healthy,10015
10016,2023-06-12,103.18,Sick,10016
10017,2024-12-30,72.33,Healthy,10017
10018,2025-07-14,230.47,Critical,10018
10019,2018-08-30,352.8,Healthy,10019
10020,2017-06-20,332.98,Sick,10020
10021,2020-11-02,389.72,Recovering,10021
10022,2022-12-09,293.22,Critical,10022
10023,2025-01-13,398.22,Recovering,10023
10024,2023-06-05,304.89,Critical,10024
10025,2021-11-02,182.51,Recovering,10025
10026,2021-05-22,62.39,Sick,10026
10027,2020-06-05,70.95,Under Observation,10027
10028,2014-03-24,160.17,Sick,10028
10029,2026-01-28,164.56,Healthy,10029
10030,2022-08-14,17.3,Under Observation,10030
10031,2025-12-18,401.52,Healthy,10031
10032,2025-03-11,390.13,Critical,10032
10033,2019-09-04,319.93,Critical,10033
10034,2018-12-20,183.95,Recovering,10034
10035,2024-06-24,298.11,Sick,10035
10036,2021-05-26,194.09,Under Observation,10036
10037,2023-11-05,368.44,Under Observation,10037
10038,2015-12-16,143.77,Critical,10038
10039,2025-10-19,109.14,Critical,10039
10040,2024-11-21,236.5,Recovering,10040
10041,2011-04-25,180.45,Healthy,10041
10042,2023-07-26,464.92,Recovering,10042
10043,2024-10-07,415.98,Sick,10043
10044,2023-05-08,114.04,Under Observation,10044
10045,2020-11-17,46.25,Recovering,10045
10046,2024-08-20,391.25,Recovering,10046
10047,2020-01-21,278.37,Critical,10047
10048,2025-04-20,100.86,Under Observation,10048
10049,2025-09-10,10.93,Healthy,10049
10050,2026-01-08,46.63,Healthy,10050
10051,2023-01-12,320.24,Healthy,10051
10052,2022-03-19,290.46,Critical,10052
10053,2021-03-15,188.37,Healthy,10053
10054,2013-11-26,212.45,Critical,10054
10055,2024-09-30,411.71,Recovering,10055
10056,2017-12-19,322.33,Critical,10056
10057,2022-07-08,204.29,Recovering,10057
10058,2025-11-07,483.66,Sick,10058
10059,2024-09-27,394.87,Under Observation,10059
10060,2022-01-25,440.72,Healthy,10060
10061,2023-01-12,318.9,Under Observation,10061
10062,2024-01-19,344.85,Healthy,10062
10063,2015-12-05,341.29,Under Observation,10063
10064,2020-06-05,158.44,Recovering,10064
10065,2018-04-23,41.81,Under Observation,10065
10066,2025-11-26,28.82,Sick,10066
10067,2014-04-04,162.92,Critical,10067
10068,2013-05-29,448.96,Critical,10068
10069,2020-09-06,307.86,Healthy,10069
10070,2024-08-23,267.38,Healthy,10070
10071,2021-09-07,440.98,Critical,10071
10072,2023-04-29,193.99,Critical,10072
10073,2018-12-21,167.08,Recovering,10073
10074,2023-07-29,314.44,Under Observation,10074
10075,2024-11-04,26.94,Under Observation,10075
10076,2017-03-25,50.09,Recovering,10076
10077,2023-07-21,311.61,Healthy,10077
10078,2026-01-25,149.69,Critical,10078
10079,2022-10-09,251.43,Under Observation,10079
10080,2025-07-15,432.63,Healthy,10080
10081,2020-01-03,230.74,Recovering,10081
10082,2023-12-07,477.78,Under Observation,10082
10083,2022-11-28,470.92,Under Observation,10083
10084,2024-12-04,366.61,Sick,10084
10085,2023-07-08,9.12,Sick,10085
10086,2025-10-21,106.79,Recovering,10086
10087,2018-08-16,486.0,Critical,10087
10088,2021-03-21,420.04,Recovering,10088
10089,2018-10-09,442.65,Recovering,10089
10090,2020-06-09,496.32,Critical,10090
10091,2025-08-03,55.61,Recovering,10091
10092,2018-02-20,472.47,Healthy,10092
10093,2025-10-25,231.26,Healthy,10093
10094,2021-04-17,479.17,Recovering,10094
10095,2016-03-10,497.71,Sick,10095
10096,2021-05-31,465.82,Sick,10096
10097,2021-01-04,331.69,Recovering,10097
10098,2023-04-26,14.07,Critical,10098
10099,2025-02-18,401.86,Sick,10099
10100,2024-08-11,62.8,Sick,10100
10101,2025-03-10,490.03,Under Observation,10101
10102,2022-07-05,464.16,Critical,10102
10103,2026-01-08,146.56,Sick,10103
10104,2024-06-10,156.32,Sick,10104
10105,2021-06-17,209.66,Critical,10105
10106,2016-11-30,89.67,Recovering,10106
10107,2022-09-12,196.22,Healthy,10107
10108,2017-09-10,200.17,Under Observation,10108
10109,2024-05-23,360.08,Recovering,10109
10110,2022-09-07,211.0,Critical,10110
10111,2018-12-17,409.15,Under Observation,10111
10112,2017-03-12,60.69,Under Observation,10112
10113,2014-12-21,387.87,Healthy,10113
10114,2020-09-20,214.19,Sick,10114
10115,2023-08-29,302.46,Critical,10115
10116,2017-06-01,209.9,Recovering,10116
10117,2018-02-07,80.49,Critical,10117
10118,2020-11-16,205.83,Sick,10118
10119,2013-01-20,79.1,Sick,10119
10120,2020-12-30,332.97,Under Observation,10120
10121,2023-01-27,333.75,Recovering,10121
10122,2015-09-15,227.78,Recovering,10122
10123,2019-01-12,35.67,Recovering,10123
10124,2026-01-20,38.34,Recovering,10124
10125,2022-01-13,157.99,Under Observation,10125
10126,2025-01-23,372.8,Healthy,10126
10127,2025-03-09,18.35,Healthy,10127
10128,2020-08-30,198.91,Under Observation,10128
10129,2020-06-27,424.27,Critical,10129
10130,2015-01-26,285.12,Under Observation,10130
10131,2024-01-14,288.25,Critical,10131
10132,2022-10-12,74.87,Healthy,10132
10133,2021-08-20,493.19,Critical,10133
10134,2016-02-07,219.81,Sick,10134
10135,2015-10-16,37.41,Sick,10135
10136,2024-05-21,120.95,Healthy,10136
10137,2024-09-27,165.36,Critical,10137
10138,2025-11-29,50.66,Under Observation,10138
10139,2024-02-25,404.61,Sick,10139
10140,2021-07-29,304.47,Sick,10140
10141,2021-03-26,406.24,Under Observation,10141
10142,2018-01-29,459.26,Healthy,10142
10143,2023-07-29,346.0,Under Observation,10143
10144,2026-01-09,400.52,Healthy,10144
10145,2022-09-20,100.69,Healthy,10145
10146,2015-04-17,367.86,Healthy,10146
10147,2012-10-29,418.36,Sick,10147
10148,2021-08-16,404.45,Recovering,10148
10149,2022-07-02,27.13,Healthy,10149
10150,2011-12-28,499.35,Recovering,10150
10151,2023-12-30,262.21,Sick,10151
10152,2023-01-23,283.98,Healthy,10152
10153,2024-06-15,48.32,Critical,10153
10154,2024-01-21,342.48,Sick,10154
10155,2022-07-19,217.9,Under Observation,10155
10156,2017-08-17,399.11,Sick,10156
10157,2025-08-27,316.94,Healthy,10157
10158,2025-01-20,240.63,Under Observation,10158
10159,2022-08-07,442.5,Under Observation,10159
10160,2016-05-27,109.08,Recovering,10160
10161,2024-09-09,139.43,Critical,10161
10162,2022-04-19,190.56,Recovering,10162
10163,2024-07-16,334.97,Recovering,10163
10164,2023-05-30,448.49,Healthy,10164
10165,2019-02-04,32.78,Recovering,10165
10166,2018-09-27,82.2,Recovering,10166
10167,2023-06-11,447.35,Under Observation,10167
10168,2022-07-27,25.06,Recovering,10168
10169,2020-09-15,92.48,Healthy,10169
10170,2023-03-23,304.96,Under Observation,10170
10171,2026-02-16,229.77,Recovering,10171
10172,2023-12-08,121.6,Under Observation,10172
10173,2016-03-02,91.53,Healthy,10173
10174,2024-07-29,357.44,Critical,10174
10175,2022-07-01,150.68,Healthy,10175
10176,2026-03-08,472.2,Recovering,10176
10177,2022-05-08,15.97,Under Observation,10177
10178,2018-06-15,14.86,Critical,10178
10179,2021-04-21,328.15,Healthy,10179
10180,2026-01-02,169.05,Critical,10180
10181,2014-05-31,267.7,Sick,10181
10182,2023-06-27,118.91,Healthy,10182
10183,2021-12-06,84.17,Sick,10183
10184,2023-01-20,425.35,Sick,10184
10185,2017-05-24,61.18,Recovering,10185
10186,2025-03-08,70.4,Healthy,10186
10187,2025-04-14,407.22,Healthy,10187
10188,2024-11-13,280.37,Sick,10188
10189,2024-09-16,146.22,Critical,10189
10190,2024-07-24,40.02,Under Observation,10190
10191,2023-09-30,335.89,Under Observation,10191
10192,2019-04-26,271.94,Critical,10192
10193,2016-08-22,444.73,Sick,10193
10194,2020-05-15,78.86,Healthy,10194
10195,2019-12-19,495.34,Sick,10195
10196,2024-09-26,469.51,Critical,10196
10197,2025-03-21,495.6,Sick,10197
10198,2026-01-01,498.17,Recovering,10198
10199,2024-12-21,286.59,Critical,10199
10200,2019-01-07,54.49,Under Observation,10200
10201,2024-09-21,48.37,Healthy,10201
10202,2022-10-20,339.16,Recovering,10202
10203,2023-09-06,298.93,Recovering,10203
10204,2023-03-01,345.01,Sick,10204
10205,2023-12-14,470.01,Recovering,10205
10206,2021-11-12,143.39,Sick,10206
10207,2016-01-11,467.04,Critical,10207
10208,2025-12-21,308.58,Recovering,10208
10209,2018-03-22,28.12,Recovering,10209
10210,2024-09-17,170.4,Under Observation,10210
10211,2020-04-28,439.8,Sick,10211
10212,2020-01-06,74.36,Recovering,10212
10213,2024-05-21,405.8,Healthy,10213
10214,2021-04-08,168.75,Critical,10214
10215,2021-04-07,336.59,Healthy,10215
10216,2023-07-23,19.96,Sick,10216
10217,2016-04-15,377.03,Critical,10217
10218,2019-01-11,223.05,Recovering,10218
10219,2023-02-01,92.21,Sick,10219
10220,2025-02-25,270.7,Recovering,10220
10221,2021-07-17,495.94,Critical,10221
10222,2023-04-04,270.51,Critical,10222
10223,2017-08-22,480.94,Critical,10223
10224,2024-09-20,231.29,Critical,10224
10225,2016-11-18,439.98,Sick,10225
10226,2011-12-29,462.32,Sick,10226
10227,2023-05-17,146.06,Healthy,10227
10228,2017-04-08,372.7,Critical,10228
10229,2019-07-19,429.05,Critical,10229
10230,2013-02-08,379.39,Recovering,10230
10231,2019-10-25,36.35,Critical,10231
10232,2022-07-10,60.3,Healthy,10232
10233,2022-01-31,15.66,Under Observation,10233
10234,2017-06-06,302.83,Healthy,10234
10235,2016-09-07,118.02,Recovering,10235
10236,2024-11-05,6.68,Sick,10236
10237,2021-11-16,250.9,Healthy,10237
10238,2024-05-18,124.21,Sick,10238
10239,2024-12-26,329.84,Under Observation,10239
10240,2024-12-25,229.78,Under Observation,10240
10241,2017-07-23,455.66,Sick,10241
10242,2025-04-03,366.54,Under Observation,10242
10243,2017-04-19,234.34,Healthy,10243
10244,2014-05-19,153.34,Healthy,10244
10245,2025-08-29,227.92,Critical,10245
10246,2023-05-20,273.34,Critical,10246
10247,2024-08-26,69.85,Recovering,10247
10248,2024-11-21,170.56,Recovering,10248
10249,2025-08-09,292.7,Sick,10249
10250,2025-09-23,194.43,Under Observation,10250
10251,2020-12-24,187.39,Sick,10251
10252,2022-04-27,61.34,Under Observation,10252
10253,2018-06-11,428.76,Healthy,10253
10254,2021-05-26,444.0,Under Observation,10254
10255,2021-03-29,336.93,Under Observation,10255
10256,2023-07-18,308.54,Sick,10256
10257,2024-01-16,273.51,Recovering,10257
10258,2026-01-27,365.56,Recovering,10258
10259,2016-04-12,10.85,Recovering,10259
10260,2024-11-16,428.87,Sick,10260
10261,2025-07-01,486.29,Sick,10261
10262,2024-06-30,321.92,Critical,10262
10263,2018-06-19,452.26,Under Observation,10263
10264,2019-02-12,224.14,Under Observation,10264
10265,2025-02-21,195.97,Under Observation,10265
10266,2019-04-01,314.63,Critical,10266
10267,2023-04-18,340.41,Sick,10267
10268,2024-09-09,223.58,Sick,10268
10269,2026-01-09,201.05,Under Observation,10269
10270,2023-05-22,379.96,Healthy,10270
10271,2020-08-09,37.11,Sick,10271
10272,2021-09-25,451.65,Under Observation,10272
10273,2025-09-04,341.56,Recovering,10273
10274,2025-09-15,427.12,Critical,10274
10275,2025-03-17,170.82,Healthy,10275
10276,2013-01-05,278.52,Healthy,10276
10277,2018-01-05,307.3,Critical,10277
10278,2026-03-04,285.81,Sick,10278
10279,2025-08-20,113.51,Healthy,10279
10280,2018-02-04,214.85,Recovering,10280
10281,2025-08-23,458.46,Recovering,10281
10282,2018-11-22,85.94,Healthy,10282
10283,2024-04-15,126.68,Critical,10283
10284,2018-07-16,70.97,Recovering,10284
10285,2020-08-13,386.0,Healthy,10285
10286,2026-03-16,358.41,Recovering,10286
10287,2023-06-04,413.87,Recovering,10287
10288,2023-03-24,223.47,Critical,10288
10289,2014-02-07,232.8,Healthy,10289
10290,2022-10-28,109.37,Recovering,10290
10291,2013-03-10,85.61,Healthy,10291
10292,2021-05-11,450.06,Under Observation,10292
10293,2015-10-17,198.98,Sick,10293
10294,2025-11-21,252.93,Recovering,10294
10295,2021-11-05,45.09,Recovering,10295
10296,2025-11-29,146.31,Under Observation,10296
10297,2023-06-11,37.92,Critical,10297
10298,2025-01-20,38.52,Under Observation,10298
10299,2021-03-08,161.54,Sick,10299
10300,2020-01-14,325.69,Recovering,10300
10301,2021-01-08,98.22,Under Observation,10301
10302,2019-08-30,253.98,Sick,10302
10303,2023-05-11,243.94,Healthy,10303
10304,2018-05-16,6.39,Recovering,10304
10305,2026-02-03,33.13,Healthy,10305
10306,2022-01-03,132.49,Sick,10306
10307,2023-06-09,485.35,Healthy,10307
10308,2022-08-10,254.01,Under Observation,10308
10309,2015-07-15,138.99,Sick,10309
10310,2022-10-25,393.46,Sick,10310
10311,2020-02-13,248.03,Healthy,10311
10312,2025-03-16,371.2,Recovering,10312
10313,2025-02-11,433.86,Sick,10313
10314,2024-06-14,346.25,Under Observation,10314
10315,2024-11-21,84.33,Recovering,10315
10316,2025-06-25,122.38,Healthy,10316
10317,2024-08-23,185.68,Critical,10317
10318,2025-09-14,434.9,Under Observation,10318
10319,2016-05-06,45.9,Sick,10319
10320,2016-03-17,86.09,Under Observation,10320
10321,2023-09-02,245.4,Recovering,10321
10322,2024-10-06,242.57,Sick,10322
10323,2023-06-18,256.82,Critical,10323
10324,2019-05-26,464.29,Under Observation,10324
10325,2021-01-16,443.56,Healthy,10325
10326,2023-03-11,311.72,Healthy,10326
10327,2026-02-17,381.92,Critical,10327
10328,2021-03-10,84.16,Under Observation,10328
10329,2024-09-25,252.57,Recovering,10329
10330,2024-09-22,347.98,Under Observation,10330
10331,2020-05-02,257.26,Healthy,10331
10332,2021-10-26,201.06,Healthy,10332
10333,2021-09-13,498.76,Healthy,10333
10334,2024-10-29,356.23,Under Observation,10334
10335,2012-08-21,188.47,Recovering,10335
10336,2018-09-14,272.63,Sick,10336
10337,2015-10-03,178.44,Sick,10337
10338,2018-06-13,161.7,Sick,10338
10339,2022-12-29,17.06,Critical,10339
10340,2024-03-21,30.58,Recovering,10340
10341,2025-05-28,171.38,Recovering,10341
10342,2018-01-27,88.37,Sick,10342
10343,2025-11-25,412.72,Critical,10343
10344,2020-01-24,366.94,Recovering,10344
10345,2018-01-22,391.28,Sick,10345
10346,2025-08-28,298.27,Healthy,10346
10347,2025-10-13,92.24,Under Observation,10347
10348,2025-03-10,241.44,Critical,10348
10349,2025-07-09,60.48,Healthy,10349
10350,2012-02-11,443.89,Sick,10350
10351,2025-07-21,122.26,Recovering,10351
10352,2024-04-15,115.39,Critical,10352
10353,2024-09-10,26.9,Critical,10353
10354,2025-08-11,398.35,Healthy,10354
10355,2025-07-20,224.36,Sick,10355
10356,2018-01-20,40.42,Critical,10356
10357,2026-01-27,27.78,Recovering,10357
10358,2025-02-26,420.73,Recovering,10358
10359,2013-08-07,118.89,Recovering,10359
10360,2025-08-23,159.72,Sick,10360
10361,2022-12-16,234.8,Under Observation,10361
10362,2022-10-31,482.16,Healthy,10362
10363,2020-10-24,464.36,Sick,10363
10364,2023-10-15,446.8,Healthy,10364
10365,2024-07-11,354.65,Healthy,10365
10366,2021-04-06,492.63,Critical,10366
10367,2023-02-20,108.75,Healthy,10367
10368,2022-11-14,217.72,Sick,10368
10369,2025-05-15,232.25,Recovering,10369
10370,2012-08-08,404.4,Recovering,10370
10371,2020-02-07,238.11,Recovering,10371
10372,2024-02-14,412.97,Sick,10372
10373,2024-10-12,279.79,Under Observation,10373
10374,2025-08-29,113.76,Healthy,10374
10375,2024-07-14,45.68,Critical,10375
10376,2024-12-22,277.04,Under Observation,10376
10377,2023-12-12,415.77,Sick,10377
10378,2013-05-12,325.45,Under Observation,10378
10379,2022-09-17,430.15,Sick,10379
10380,2024-12-20,98.97,Critical,10380
10381,2023-06-12,185.45,Recovering,10381
10382,2021-09-27,437.26,Recovering,10382
10383,2022-08-22,114.35,Sick,10383
10384,2023-09-02,41.97,Sick,10384
10385,2021-06-27,315.57,Under Observation,10385
10386,2021-04-12,310.92,Sick,10386
10387,2015-03-26,481.89,Recovering,10387
10388,2024-03-04,44.67,Critical,10388
10389,2026-02-11,40.75,Sick,10389
10390,2018-12-30,33.08,Under Observation,10390
10391,2023-04-07,346.41,Recovering,10391
10392,2024-05-27,386.89,Recovering,10392
10393,2024-09-28,30.55,Critical,10393
10394,2018-12-16,48.88,Recovering,10394
10395,2017-02-16,68.12,Sick,10395
10396,2025-12-09,261.83,Recovering,10396
10397,2025-01-03,67.47,Healthy,10397
10398,2015-07-13,165.05,Critical,10398
10399,2020-05-18,464.13,Sick,10399
10400,2022-06-22,130.79,Healthy,10400
10401,2024-07-31,350.44,Healthy,10401
10402,2026-03-17,368.03,Under Observation,10402
10403,2025-01-06,67.66,Under Observation,10403
10404,2016-07-03,173.45,Recovering,10404
10405,2020-11-30,169.02,Sick,10405
10406,2019-02-11,40.71,Recovering,10406
10407,2025-02-02,115.43,Sick,10407
10408,2024-03-26,95.89,Sick,10408
10409,2022-10-01,375.93,Under Observation,10409
10410,2025-08-02,344.81,Sick,10410
10411,2026-02-02,189.2,Recovering,10411
10412,2010-11-14,453.81,Sick,10412
10413,2025-05-30,445.44,Sick,10413
10414,2020-01-01,428.17,Recovering,10414
10415,2020-07-30,323.63,Recovering,10415
10416,2022-11-21,330.18,Recovering,10416
10417,2016-11-18,343.85,Recovering,10417
10418,2018-12-09,226.06,Under Observation,10418
10419,2025-04-18,377.92,Healthy,10419
10420,2015-02-04,232.02,Recovering,10420
10421,2021-11-26,221.41,Critical,10421
10422,2022-06-09,287.77,Under Observation,10422
10423,2021-05-04,303.3,Sick,10423
10424,2026-03-16,480.3,Under Observation,10424
10425,2022-10-22,96.61,Under Observation,10425
10426,2019-04-26,65.14,Under Observation,10426
10427,2022-08-25,365.04,Healthy,10427
10428,2021-06-27,305.91,Critical,10428
10429,2026-03-23,310.62,Sick,10429
10430,2020-06-10,329.68,Healthy,10430
10431,2024-10-16,489.95,Sick,10431
10432,2018-12-30,88.9,Recovering,10432
10433,2010-04-13,345.4,Critical,10433
10434,2025-10-23,24.43,Sick,10434
10435,2020-10-27,352.38,Under Observation,10435
10436,2017-06-07,229.6,Healthy,10436
10437,2021-12-11,424.51,Under Observation,10437
10438,2023-02-04,368.49,Critical,10438
10439,2021-01-11,87.82,Recovering,10439
10440,2021-12-05,195.31,Sick,10440
10441,2026-01-04,106.37,Healthy,10441
10442,2022-03-10,112.63,Sick,10442
10443,2024-09-18,274.8,Recovering,10443
10444,2022-07-22,468.29,Critical,10444
10445,2020-09-11,315.91,Healthy,10445
10446,2023-03-16,354.82,Sick,10446
10447,2025-07-09,463.13,Sick,10447
10448,2022-03-10,244.75,Healthy,10448
10449,2017-01-22,300.59,Recovering,10449
10450,2023-08-31,326.7,Recovering,10450
10451,2017-06-04,268.05,Healthy,10451
10452,2020-04-06,345.37,Sick,10452
10453,2021-08-19,285.77,Healthy,10453
10454,2025-03-07,476.13,Critical,10454
10455,2025-12-21,345.59,Critical,10455
10456,2023-08-05,496.25,Recovering,10456
10457,2023-09-19,271.54,Critical,10457
10458,2024-11-21,120.54,Sick,10458
10459,2023-10-25,138.05,Sick,10459
10460,2025-12-09,77.43,Sick,10460
10461,2022-12-18,439.83,Critical,10461
10462,2022-01-16,220.25,Critical,10462
10463,2025-01-29,237.41,Sick,10463
10464,2021-03-23,135.7,Critical,10464
10465,2026-03-02,144.27,Recovering,10465
10466,2023-08-08,48.42,Healthy,10466
10467,2018-08-08,206.01,Under Observation,10467
10468,2025-12-31,398.8,Under Observation,10468
10469,2023-12-26,348.95,Sick,10469
10470,2024-08-10,390.82,Recovering,10470
10471,2023-02-07,235.26,Recovering,10471
10472,2023-07-07,162.01,Sick,10472
10473,2024-10-07,163.81,Healthy,10473
10474,2021-04-04,241.66,Under Observation,10474
10475,2025-03-15,337.01,Healthy,10475
10476,2024-07-23,188.54,Under Observation,10476
10477,2019-12-03,104.84,Under Observation,10477
